Type,Days_for_shipping_real,Days_for_shipment_scheduled,Benefit_per_order,Sales_per_customer,Delivery_Status,Late_delivery_risk,Category_Id,Category_Name,Customer_City,Customer_Country,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode,Department_Id,Department_Name,Latitude,Longitude,Market,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Sales,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Product_Card_Id,Product_Category_Id,Product_Description,Product_Image,Product_Name,Product_Price,Product_Status,shipping_date_DateOrders,Shipping_Mode
DEBIT,3,2,61.770000457763672,128.69000244140625,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,William,804,Dudley,XXXXXXXXX,Consumer,PR,4609 High Townline,725,4,Apparel,18.227573394775391,-66.043991,USCA,Philadelphia,Estados Unidos,804,2016-04-14 13:10:00.0000000,32167,403,1.2999999523162842,9.9999997764825821E-3,80434,129.99000549316406,0.47999998927116394,1,129.99000549316406,128.69000244140625,61.770000457763672,East of USA,Pensilvania,COMPLETE,19143,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2016-04-17 13:10:00.0000000,Second Class
DEBIT,4,4,14.789999961853027,50.990001678466797,Shipping on time,0,17,Cleats,San Antonio,EE. UU.,Mary,12060,Robinson,XXXXXXXXX,Corporate,TX,2805 Silver Glade,78223,4,Apparel,29.373775482177734,-98.466858,USCA,San Diego,Estados Unidos,12060,2016-04-14 18:47:00.0000000,32183,365,9,0.15000000596046448,80472,59.990001678466797,0.28999999165534973,1,59.990001678466797,50.990001678466797,14.789999961853027,West of USA ,California,COMPLETE,92105,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-04-18 18:47:00.0000000,Standard Class
PAYMENT,5,4,93.949996948242188,260.97000122070313,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Mary,3605,Sanders,XXXXXXXXX,Home Office,PR,8762 Shady Cloud Thicket,725,3,Footwear,18.25482177734375,-66.370605,LATAM,Mixco,Guatemala,3605,2015-03-12 21:58:00.0000000,4859,191,39,0.12999999523162842,12159,99.989997863769531,0.36000001430511475,3,299.97000122070313,260.97000122070313,93.949996948242188,Central America,Guatemala,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.989997863769531,0,2015-03-17 21:58:00.0000000,Standard Class
DEBIT,2,2,60.75,135,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,James,5145,Smith,XXXXXXXXX,Consumer,PR,9882 Cotton Abbey,725,5,Golf,18.297069549560547,-66.370537,Pacific Asia,Singapur,Singapur,5145,2015-11-05 07:16:00.0000000,21121,502,15,0.10000000149011612,52800,50,0.44999998807907104,3,150,135,60.75,Southeast Asia,Singapur,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-11-07 07:16:00.0000000,Second Class
DEBIT,4,2,-104.95999908447266,126,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Elizabeth,11383,Smith,XXXXXXXXX,Consumer,PR,1320 Cinder Prairie Mountain,725,5,Golf,18.232622146606445,-66.370552,USCA,Sandy Springs,Estados Unidos,11383,2016-08-11 05:50:00.0000000,40298,502,24,0.15999999642372131,100542,50,-0.82999998331069946,3,150,126,-104.95999908447266,South of  USA ,Georgia,COMPLETE,30328,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-08-15 05:50:00.0000000,Second Class
PAYMENT,3,4,87.110000610351563,239.97999572753906,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,Alice,10348,Barnes,XXXXXXXXX,Home Office,PR,8010 Velvet Townline,725,3,Footwear,18.256010055541992,-66.370514,Pacific Asia,Mecca,Arabia Saudí,10348,2016-11-07 07:48:00.0000000,46332,191,59.990001678466797,0.20000000298023224,115834,99.989997863769531,0.36000001430511475,3,299.97000122070313,239.97999572753906,87.110000610351563,West Asia,Meca,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.989997863769531,0,2016-11-10 07:48:00.0000000,Standard Class
PAYMENT,4,4,0,170.97000122070313,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,David,732,Cobb,XXXXXXXXX,Home Office,PR,5193 Amber Cider Path,725,4,Apparel,18.223684310913086,-66.049294,Pacific Asia,Ahvaz,Irán,732,2016-11-06 16:23:00.0000000,46288,365,9,0.05000000074505806,115696,59.990001678466797,0,3,179.97000122070313,170.97000122070313,0,South Asia,Juzestán,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-11-10 16:23:00.0000000,Standard Class
DEBIT,4,2,41.389999389648438,89.980003356933594,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Emma,6208,Johnson,XXXXXXXXX,Consumer,PR,469 Cinder Rabbit Mall ,725,5,Golf,18.214971542358398,-66.370544,Africa,Bur Sudan,Sudán,6208,2016-12-01 11:59:00.0000000,47988,627,29.989999771118164,0.25,120004,39.990001678466797,0.46000000834465027,3,119.97000122070313,89.980003356933594,41.389999389648438,North Africa,Mar Rojo,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2016-12-05 11:59:00.0000000,Second Class
DEBIT,4,4,8.1999998092651367,82,Shipping on time,0,24,Women's Apparel,South San Francisco,EE. UU.,Christopher,10061,Black,XXXXXXXXX,Corporate,CA,8961 Red Deer Wood,94080,5,Golf,37.657741546630859,-122.41407,LATAM,La Romana,República Dominicana,10061,2015-05-25 06:06:00.0000000,9883,502,18,0.18000000715255737,24686,50,0.10000000149011612,2,100,82,8.1999998092651367,Caribbean,La Romana,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-05-29 06:06:00.0000000,Standard Class
DEBIT,3,4,23.479999542236328,75,Advance shipping,0,24,Women's Apparel,Salt Lake City,EE. UU.,Christian,9875,Calderon,XXXXXXXXX,Corporate,UT,3123 Clear Zephyr End,84119,5,Golf,40.760311126708984,-111.88822,LATAM,Panama City,Panamá,9875,2017-04-13 07:46:00.0000000,57087,502,25,0.25,142797,50,0.31000000238418579,2,100,75,23.479999542236328,Central America,Panamá,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2017-04-16 07:46:00.0000000,Standard Class
CASH,3,2,101.23999786376953,224.99000549316406,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Mary,3983,Smith,XXXXXXXXX,Corporate,PR,355 Cozy Square,725,7,Fan Shop,18.2503662109375,-66.370567,Europe,Karlsruhe,Alemania,3983,2017-07-29 02:32:00.0000000,64402,957,75,0.25,161000,299.98001098632813,0.44999998807907104,1,299.98001098632813,224.99000549316406,101.23999786376953,Western Europe,Baden-Wurtemberg,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.98001098632813,0,2017-08-01 02:32:00.0000000,Second Class
CASH,5,2,-106.12000274658203,127.38999938964844,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Michelle,6413,Massey,XXXXXXXXX,Corporate,PR,2757 Noble Lagoon End,725,4,Apparel,18.23896598815918,-66.370544,LATAM,Estelí,Nicaragua,6413,2015-01-15 04:53:00.0000000,974,403,2.5999999046325684,1.9999999552965164E-2,2423,129.99000549316406,-0.82999998331069946,1,129.99000549316406,127.38999938964844,-106.12000274658203,Central America,Estelí,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.99000549316406,0,2015-01-20 04:53:00.0000000,Second Class
DEBIT,6,4,81.379997253417969,232.5,Late delivery,1,24,Women's Apparel,Metairie,EE. UU.,Mary,1018,Smith,XXXXXXXXX,Consumer,LA,9674 Cinder Heights,70003,5,Golf,29.988658905029297,-90.23391,USCA,Jacksonville,Estados Unidos,1018,2016-05-27 08:44:00.0000000,35100,502,17.5,7.0000000298023224E-2,87660,50,0.34999999403953552,5,250,232.5,81.379997253417969,South of  USA ,Carolina del Norte,COMPLETE,28540,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-06-02 08:44:00.0000000,Standard Class
DEBIT,5,4,49.180000305175781,119.95999908447266,Late delivery,1,13,Electronics,Aurora,EE. UU.,Mary,9928,Smith,XXXXXXXXX,Consumer,IL,9304 Dusty Hickory Avenue,60506,3,Footwear,39.495914459228516,-98.989983,Pacific Asia,Mashhad,Irán,9928,2016-11-02 19:54:00.0000000,46024,282,39.990001678466797,0.25,115042,31.989999771118164,0.40999999642372131,5,159.94999694824219,119.95999908447266,49.180000305175781,South Asia,Jorasán Razaví,COMPLETE,,282,13,,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+PIP+VI+Slide,Under Armour Women's Ignite PIP VI Slide,31.989999771118164,0,2016-11-07 19:54:00.0000000,Standard Class
PAYMENT,2,4,46.529998779296875,94.959999084472656,Advance shipping,0,40,Accessories,Caguas,Puerto Rico,Gerald,8697,Smith,XXXXXXXXX,Home Office,PR,720 Cozy Street,725,6,Outdoors,18.28779411315918,-66.370499,Europe,Birmingham,Reino Unido,8697,2015-06-03 17:07:00.0000000,10531,905,5,0.05000000074505806,26371,24.989999771118164,0.49000000953674316,4,99.959999084472656,94.959999084472656,46.529998779296875,Northern Europe,Inglaterra,PENDING_PAYMENT,,905,40,,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip,Team Golf Texas Longhorns Putter Grip,24.989999771118164,0,2015-06-05 17:07:00.0000000,Standard Class
PAYMENT,5,4,67.199996948242188,192,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Stephanie,1920,Archer,XXXXXXXXX,Home Office,PR,2749 Dusty Orchard,725,5,Golf,18.22962760925293,-66.370537,LATAM,Guadalajara,México,1920,2017-03-22 09:12:00.0000000,55584,502,8,3.9999999105930328E-2,139028,50,0.34999999403953552,4,200,192,67.199996948242188,Central America,Jalisco,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2017-03-27 09:12:00.0000000,Standard Class
CASH,6,2,-42.830001831054688,179.97000122070313,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Charles,4270,Smith,XXXXXXXXX,Corporate,PR,6175 Golden Glade,725,4,Apparel,18.253057479858398,-66.370506,LATAM,Brasília,Brasil,4270,2017-02-09 10:50:00.0000000,52780,365,0,0,131956,59.990001678466797,-0.23999999463558197,3,179.97000122070313,179.97000122070313,-42.830001831054688,South America,Distrito Federal,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2017-02-15 10:50:00.0000000,Second Class
CASH,6,2,39.049999237060547,111.56999969482422,Late delivery,1,26,Girls' Apparel,Caguas,Puerto Rico,Cynthia,1802,Smith,XXXXXXXXX,Corporate,PR,7814 Old Glen,725,5,Golf,18.246135711669922,-66.370636,LATAM,Hidalgo,México,1802,2017-04-07 09:10:00.0000000,56680,572,8.3999996185302734,7.0000000298023224E-2,141757,39.990001678466797,0.34999999403953552,3,119.97000122070313,111.56999969482422,39.049999237060547,Central America,Michoacán,CLOSED,,572,26,,http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer,TYR Boys' Team Digi Jammer,39.990001678466797,0,2017-04-13 09:10:00.0000000,Second Class
PAYMENT,5,4,-199.16999816894531,248.96000671386719,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Vincent,6459,Valenzuela,XXXXXXXXX,Home Office,PR,8187 Fallen Embers Mall ,725,4,Apparel,18.296548843383789,-66.370529,LATAM,Castanhal,Brasil,6459,2017-03-31 05:09:00.0000000,56189,365,50.990001678466797,0.17000000178813934,140541,59.990001678466797,-0.80000001192092896,5,299.95001220703125,248.96000671386719,-199.16999816894531,South America,Pará,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2017-04-05 05:09:00.0000000,Standard Class
PAYMENT,6,4,64.169998168945313,205,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,2801,Jackson,XXXXXXXXX,Home Office,PR,9658 Fallen Field,725,5,Golf,18.249168395996094,-66.370621,Pacific Asia,Singapur,Singapur,2801,2015-11-13 12:52:00.0000000,21685,502,45,0.18000000715255737,54244,50,0.31000000238418579,5,250,205,64.169998168945313,Southeast Asia,Singapur,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-11-19 12:52:00.0000000,Standard Class
TRANSFER,2,1,19.680000305175781,78.699996948242188,Shipping canceled,0,37,Electronics,Caguas,Puerto Rico,Mary,10850,Smith,XXXXXXXXX,Home Office,PR,1293 Rocky Farm,725,6,Outdoors,18.224418640136719,-66.370613,LATAM,Chinandega,Nicaragua,10850,2015-03-17 20:23:00.0000000,5197,822,17.280000686645508,0.18000000715255737,12983,47.990001678466797,0.25,2,95.980003356933594,78.699996948242188,19.680000305175781,Central America,Chinandega,SUSPECTED_FRAUD,,822,37,,http://images.acmesports.sports/Titleist+Pro+V1x+High+Numbers+Golf+Balls,Titleist Pro V1x High Numbers Golf Balls,47.990001678466797,0,2015-03-19 20:23:00.0000000,First Class
TRANSFER,2,1,38.369998931884766,147.58000183105469,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Brandon,3899,Smith,XXXXXXXXX,Home Office,PR,9463 Tawny Place,725,4,Apparel,18.209901809692383,-66.370567,LATAM,Santiago de Cuba,Cuba,3899,2015-05-19 08:12:00.0000000,9478,365,32.389999389648438,0.18000000715255737,23681,59.990001678466797,0.25999999046325684,3,179.97000122070313,147.58000183105469,38.369998931884766,Caribbean,Santiago de Cuba,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2015-05-21 08:12:00.0000000,First Class
CASH,4,2,86.430000305175781,246.94999694824219,Late delivery,1,37,Electronics,Jamaica,EE. UU.,John,10825,Burns,XXXXXXXXX,Consumer,NY,9030 Clear Glade,11435,6,Outdoors,40.701999664306641,-73.80497,LATAM,Pirapora,Brasil,10825,2015-05-28 02:25:00.0000000,10078,823,13,0.05000000074505806,25167,51.990001678466797,0.34999999403953552,5,259.95001220703125,246.94999694824219,86.430000305175781,South America,Minas Gerais,CLOSED,,823,37,,http://images.acmesports.sports/Titleist+Pro+V1x+High+Numbers+Personalized+Golf+Balls,Titleist Pro V1x High Numbers Personalized Go,51.990001678466797,0,2015-06-01 02:25:00.0000000,Second Class
CASH,3,2,202.3800048828125,439.95999145507813,Late delivery,1,9,Cardio Equipment,Hyattsville,EE. UU.,Mary,3046,Newman,XXXXXXXXX,Consumer,MD,5578 Hazy River End,20783,3,Footwear,38.987651824951172,-76.980972,Pacific Asia,Perth,Australia,3046,2015-12-25 14:33:00.0000000,24567,191,59.990001678466797,0.11999999731779099,61507,99.989997863769531,0.46000000834465027,5,499.95001220703125,439.95999145507813,202.3800048828125,Oceania,Australia Occidental,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.989997863769531,0,2015-12-28 14:33:00.0000000,Second Class
TRANSFER,2,1,104.48999786376953,474.95001220703125,Shipping canceled,0,12,Boxing & MMA,Caguas,Puerto Rico,Mary,5264,Smith,XXXXXXXXX,Home Office,PR,3853 Middle Lagoon Downs,725,3,Footwear,18.226129531860352,-66.370613,LATAM,Bayamo,Cuba,5264,2017-06-10 12:35:00.0000000,61074,258,0,0,152779,94.989997863769531,0.2199999988079071,5,474.95001220703125,474.95001220703125,104.48999786376953,Caribbean,Granma,CANCELED,,258,12,,http://images.acmesports.sports/Nike+Women%27s+Free+5.0+TR+FIT+PRT+4+Training+Shoe,Nike Women's Free 5.0 TR FIT PRT 4 Training S,94.989997863769531,0,2017-06-12 12:35:00.0000000,First Class
TRANSFER,6,4,21.600000381469727,287.95001220703125,Late delivery,1,17,Cleats,Costa Mesa,EE. UU.,Mary,2603,Taylor,XXXXXXXXX,Corporate,CA,9657 Red Willow Hill,92626,4,Apparel,33.676708221435547,-117.92191,LATAM,San Francisco de Macorís,República Dominicana,2603,2015-04-13 07:33:00.0000000,7010,365,12,3.9999999105930328E-2,17552,59.990001678466797,7.9999998211860657E-2,5,299.95001220703125,287.95001220703125,21.600000381469727,Caribbean,Duarte,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2015-04-19 07:33:00.0000000,Standard Class
DEBIT,6,4,3.6800000667572021,61.400001525878906,Late delivery,1,41,Trade-In,Riverside,EE. UU.,Mary,7826,Smith,XXXXXXXXX,Corporate,CA,79 Misty Goose Townline,92507,6,Outdoors,34.000514984130859,-117.35261,Europe,Villenave-d'Ornon,Francia,7826,2015-07-13 23:43:00.0000000,13290,926,2.559999942779541,3.9999999105930328E-2,33246,15.989999771118164,5.9999998658895493E-2,4,63.959999084472656,61.400001525878906,3.6800000667572021,Western Europe,Aquitania-Lemosín-Poitou-Charentes,ON_HOLD,,926,41,,http://images.acmesports.sports/Glove+It+Imperial+Golf+Towel,Glove It Imperial Golf Towel,15.989999771118164,0,2015-07-19 23:43:00.0000000,Standard Class
TRANSFER,5,4,87.110000610351563,239.96000671386719,Late delivery,1,17,Cleats,Princeton,EE. UU.,Mary,7242,Watkins,XXXXXXXXX,Consumer,NJ,5002 Cinder Ridge,8540,4,Apparel,40.357421875,-74.648422,Europe,Birmingham,Reino Unido,7242,2015-07-04 13:24:00.0000000,12644,365,59.990001678466797,0.20000000298023224,31651,59.990001678466797,0.36000001430511475,5,299.95001220703125,239.96000671386719,87.110000610351563,Northern Europe,Inglaterra,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2015-07-09 13:24:00.0000000,Standard Class
CASH,2,1,34.549999237060547,71.970001220703125,Late delivery,1,40,Accessories,Aurora,EE. UU.,Mary,9928,Smith,XXXXXXXXX,Consumer,IL,9304 Dusty Hickory Avenue,60506,6,Outdoors,39.495914459228516,-98.989983,LATAM,Tlalnepantla,México,9928,2017-02-04 05:03:00.0000000,52421,905,3,3.9999999105930328E-2,131024,24.989999771118164,0.47999998927116394,3,74.970001220703125,71.970001220703125,34.549999237060547,Central America,México,CLOSED,,905,40,,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip,Team Golf Texas Longhorns Putter Grip,24.989999771118164,0,2017-02-06 05:03:00.0000000,First Class
CASH,2,1,58.490001678466797,179.97000122070313,Late delivery,1,17,Cleats,Bronx,EE. UU.,Larry,1758,King,XXXXXXXXX,Consumer,NY,2515 Burning Boulevard,10466,4,Apparel,40.863536834716797,-73.870499,Pacific Asia,Estambul,Turquía,1758,2016-12-22 08:58:00.0000000,49418,365,0,0,123529,59.990001678466797,0.33000001311302185,3,179.97000122070313,179.97000122070313,58.490001678466797,West Asia,Estambul,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.990001678466797,0,2016-12-24 08:58:00.0000000,First Class
DEBIT,3,4,2.4000000953674316,59.970001220703125,Advance shipping,0,36,Golf Balls,Sun Valley,EE. UU.,Tammy,2667,Smith,XXXXXXXXX,Corporate,CA,8906 Rustic Mall ,91352,6,Outdoors,34.215469360351563,-118.37034,LATAM,San Miguelito,Panamá,2667,2015-01-01 05:36:00.0000000,17,810,19.989999771118164,0.25,50,19.989999771118164,3.9999999105930328E-2,4,79.959999084472656,59.970001220703125,2.4000000953674316,Central America,Panamá,COMPLETE,,810,36,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+Golf+Glove,Glove It Women's Mod Oval Golf Glove,19.989999771118164,0,2015-01-04 05:36:00.0000000,Standard Class
CASH,2,1,27.049999237060547,151.96000671386719,Late delivery,1,29,Shop By Sport,Pacoima,EE. UU.,Mary,5358,Smith,XXXXXXXXX,Consumer,CA,8478 Clear Anchor Round,91331,5,Golf,34.261028289794922,-118.42906,USCA,Detroit,Estados Unidos,5358,2016-07-12 18:50:00.0000000,38280,627,8,0.05000000074505806,95558,39.990001678466797,0.18000000715255737,4,159.96000671386719,151.96000671386719,27.049999237060547,US Center ,Michigan,CLOSED,48227,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.990001678466797,0,2016-07-14 18:50:00.0000000,First Class
CASH,2,1,85.75,245,Late delivery,1,24,Women's Apparel,Hagerstown,EE. UU.,Andrew,3804,Le,XXXXXXXXX,Consumer,MD,7455 High Promenade,21740,5,Golf,39.641643524169922,-77.719818,Africa,Sohag,Egipto,3804,2016-10-27 12:33:00.0000000,45592,502,5,1.9999999552965164E-2,113951,50,0.34999999403953552,5,250,245,85.75,North Africa,Suhaj,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-10-29 12:33:00.0000000,First Class
PAYMENT,2,1,-103.94999694824219,148.5,Late delivery,1,24,Women's Apparel,Tonawanda,EE. UU.,Timothy,4079,Faulkner,XXXXXXXXX,Consumer,NY,9854 Wishing Isle,14150,5,Golf,43.013969421386719,-78.879066,Pacific Asia,Surabaya,Indonesia,4079,2015-11-12 16:33:00.0000000,21627,502,1.5,9.9999997764825821E-3,54082,50,-0.69999998807907104,3,150,148.5,-103.94999694824219,Southeast Asia,Java Oriental,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2015-11-14 16:33:00.0000000,First Class
PAYMENT,2,1,1.3200000524520874,132,Late delivery,1,24,Women's Apparel,Philadelphia,EE. UU.,Roger,6810,Smith,XXXXXXXXX,Consumer,PA,7589 Silent Grove Woods,19104,5,Golf,39.954730987548828,-75.205368,Pacific Asia,Gujranwala,Pakistán,6810,2016-02-07 14:30:00.0000000,27581,502,18,0.11999999731779099,69040,50,9.9999997764825821E-3,3,150,132,1.3200000524520874,South Asia,Punyab,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,2016-02-09 14:30:00.0000000,First Class
